Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
212704,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Winter 2013-14,12/01/2013,10.35,
603066,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2018,06/01/2018,14.08,
549752,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2017,01/01/2017,24.55,
667111,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2020,01/01/2020,17.1,
175320,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Winter 2009-10,12/01/2009,27.56,
412583,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2015-16,12/01/2015,23.79,
743630,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2021,06/01/2021,29.14,
669737,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2020,06/01/2020,6.68,
799791,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,301,Washington Heights,2014,01/01/2014,1.02,
518508,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,105,Crotona -Tremont,2012-2014,01/02/2012,234.9,
602907,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2018,06/01/2018,6.73,
211564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2013-14,12/01/2013,26.86,
171622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2009-10,12/01/2009,33.09,
670900,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2020,06/01/2020,28.97,
179816,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,501,Port Richmond,2015,01/01/2015,0,
667574,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Winter 2019-20,12/01/2019,26.73,
171649,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Winter 2010-11,12/01/2010,30.69,
643619,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2019,06/01/2019,11.73,
179516,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Winter 2012-13,12/01/2012,9.9,
669744,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2019-20,12/01/2019,7.65,
176063,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2013,06/01/2013,11,
643517,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2019,06/01/2019,13.06,
154540,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,316,Brownsville (CD16),2005,01/01/2005,31.9,
169299,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2009,06/01/2009,10.64,
222552,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2010,06/01/2010,27.87,
177304,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2011-12,12/01/2011,8.04,
216474,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2013,06/01/2013,29.62,
221983,386,Ozone (O3),Mean,ppb,UHF34,503504,Southern SI,Summer 2011,06/01/2011,34.9,
170370,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2012,12/01/2011,9.87,
211561,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2013-14,12/01/2013,28.12,
177268,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2011-12,12/01/2011,9.45,
547383,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Summer 2017,06/01/2017,10.13,
176526,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Annual Average 2009,12/01/2008,27.13,
166844,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2012,06/01/2012,18.71,
602900,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Annual Average 2018,01/01/2018,17.55,
151725,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,107,Hunts Point - Mott Haven,2005,01/01/2005,1.4,
166912,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2013,06/01/2013,14.43,
518807,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,8.86,
213619,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Annual Average 2014,12/01/2013,21.21,
670984,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2020,06/01/2020,30.85,
411107,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2015-16,12/01/2015,7.96,
177836,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2010,06/01/2010,13.66,
338177,386,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2015,06/01/2015,29.93,
177879,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2011,06/01/2011,12.59,
606046,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2017-18,12/01/2017,7.86,
742177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2020-21,12/01/2020,6.59,
315611,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,304,Upper West Side,2011,01/01/2011,2.4,
670977,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2020,06/01/2020,30.17,
173744,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2013,06/01/2013,10.02,
172098,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2009,06/01/2009,30.89,
518544,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,503,Willowbrook,2012-2014,01/02/2012,35.5,
176600,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2011,12/01/2010,25.84,
743700,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2021,06/01/2021,28.29,
740879,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2021,06/01/2021,12.83,
412736,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2015-16,12/01/2015,25.21,
151741,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,305,Upper East Side,2005,01/01/2005,2.9,
176608,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2011,12/01/2010,21.62,
168657,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Winter 2012-13,12/01/2012,10.39,
170336,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Annual Average 2011,12/01/2010,9.17,
130689,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,105,Crotona -Tremont,2005,01/01/2005,3,
412582,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2016,12/31/2015,18.87,
165849,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2009-10,12/01/2009,25.64,
411053,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2015-16,12/01/2015,9.89,
643686,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Winter 2018-19,12/01/2018,23.86,
173248,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2012-13,12/01/2012,9.74,
172641,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2010,12/01/2009,34.61,
602901,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2018,06/01/2018,12.77,
169365,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2010,06/01/2010,12.06,
518680,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2012-2014,01/02/2012,3.6,
799832,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,211,Williamsburg - Bushwick,2014,01/01/2014,1.57,
177884,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2011,06/01/2011,11.01,
649972,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Annual Average 2019,01/01/2019,6.6,
177883,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Summer 2011,06/01/2011,11.24,
325150,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,205,Fordham and University Heights (CD5),2016,01/01/2016,5,
334059,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2014-15,12/01/2014,8.63,
176698,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Annual Average 2013,12/01/2012,26.5,
669882,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Summer 2020,06/01/2020,8,
171690,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2011-12,12/01/2011,30.73,
629024,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2015-2017,01/01/2015,2.9,
412124,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2016,06/01/2016,34.03,
177781,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2009,06/01/2009,10.77,
216551,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2012,06/01/2012,32.91,
131134,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205,Sunset Park,2005-2007,01/01/2005,8.8,
743710,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2021,06/01/2021,31.98,
131254,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2005-2007,01/01/2005,47.5,
741140,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2021,06/01/2021,18.63,
130369,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,61.1,
743591,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2021,06/01/2021,30.23,
650065,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Annual Average 2019,01/01/2019,5.88,
338212,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2015,06/01/2015,31.66,
177192,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2009-10,12/01/2009,10.61,
547377,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Summer 2017,06/01/2017,9.29,
412552,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Annual Average 2016,12/31/2015,11.52,
177958,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2013,06/01/2013,11.38,
212085,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Annual Average 2014,12/01/2013,8.39,
170276,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Annual Average 2010,12/01/2009,9.22,
175291,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,21.38,
336888,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Winter 2014-15,12/01/2014,20.58,
628504,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2015-2017,01/01/2015,95.1,
212558,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2014,12/01/2013,17.63,
550091,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2017,01/01/2017,18.24,
412797,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2016,06/01/2016,13.7,
628402,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2015-2017,01/01/2015,36.2,
334049,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2015,06/01/2015,9.33,
338249,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2015,06/01/2015,27.06,
412820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2015-16,12/01/2015,21.13,
667346,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2019-20,12/01/2019,27.58,
154478,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,313,Coney Island (CD13),2005,01/01/2005,0.4,
175980,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2011,06/01/2011,21.19,
518655,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,3.6,
669928,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2020,01/01/2020,5.97,
213447,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2014,06/01/2014,15.65,
651040,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2019,06/01/2019,33.98,
411126,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2016,06/01/2016,7.55,
602932,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Winter 2017-18,12/01/2017,23.06,
216592,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2011,06/01/2011,33.12,
412055,386,Ozone (O3),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2016,06/01/2016,33.15,
131054,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,57.2,
151587,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206,Borough Park,2009-2011,01/01/2009,3.8,
410866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2016,12/31/2015,7.55,
172673,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2011,12/01/2010,14.27,
605866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Winter 2017-18,12/01/2017,7.46,
605275,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2018,06/01/2018,31.52,
170354,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Annual Average 2012,12/01/2011,10.25,
227615,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,406,Rego Park and Forest Hills (CD6),2011,01/01/2011,1.73,
742425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Annual Average 2021,01/01/2021,6.79,
216598,386,Ozone (O3),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2011,06/01/2011,33.04,
122014,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,2-Year Summer Average 2009-2010,06/01/2009,28.41,
412002,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2016,06/01/2016,31.98,
741202,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2020-21,12/01/2020,23.41,
550027,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2017,06/01/2017,16.98,
518813,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,304,Upper West Side,2012-2014,01/02/2012,10.19,
169542,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2013,06/01/2013,10.42,
628887,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301,Washington Heights,2015-2017,01/01/2015,99.8,
606015,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Summer 2018,06/01/2018,8.36,
336512,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2015,06/01/2015,17.04,
173224,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2011-12,12/01/2011,10.95,
177205,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2009-10,12/01/2009,14.3,
131455,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,2,Brooklyn,2009-2011,01/01/2009,93.1,
167685,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Annual Average 2011,12/01/2010,13.35,
165749,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2008-09,12/01/2008,34.22,
131504,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,3,Manhattan,2009-2011,01/01/2009,15,
178456,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2010,12/01/2009,9.18,
169322,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2009,06/01/2009,12.12,
334281,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2014-15,12/01/2014,8.94,
412054,386,Ozone (O3),Mean,ppb,UHF34,304,Upper West Side,Summer 2016,06/01/2016,30.54,
338242,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2015,06/01/2015,26.52,
175990,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2011,06/01/2011,31.05,
171575,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2008-09,12/01/2008,35.28,
643700,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2019,06/01/2019,12.59,
179432,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2011,12/01/2010,16.17,
338220,386,Ozone (O3),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2015,06/01/2015,31.18,
173655,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2010,06/01/2010,11.73,
799806,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,406,Fresh Meadows,2014,01/01/2014,0.87,
336560,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2015,06/01/2015,25.55,
211991,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502,Northern SI,Summer 2014,06/01/2014,8.04,
628977,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206,Borough Park,2015-2017,01/01/2015,3,
550065,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2016-17,12/01/2016,26.77,
211422,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2014,06/01/2014,10.27,
412779,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2016,06/01/2016,13.96,
131592,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410,Rockaways,2009-2011,01/01/2009,69.8,
227536,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,304,Bushwick (CD4),2011,01/01/2011,2,
336739,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Annual Average 2015,01/01/2015,23.85,
547725,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2017,06/01/2017,9.52,
168560,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2010-11,12/01/2010,12.59,
173124,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2009-10,12/01/2009,10.23,
174122,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2009,12/01/2008,9.55,
214130,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2014,12/01/2013,8.92,
213940,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Summer 2014,06/01/2014,9.05,
154499,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,502,South Beach and Willowbrook (CD2),2005,01/01/2005,0.7,
742383,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502,Northern SI,Annual Average 2021,01/01/2021,6.29,
549384,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2017,06/01/2017,26.92,
669830,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2020,06/01/2020,7.22,
743671,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2021,06/01/2021,31.98,
605349,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2018,06/01/2018,30.49,
547676,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2016-17,12/01/2016,8.45,
170286,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2011,12/01/2010,14.8,
174186,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2011,12/01/2010,10.07,
741195,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2021,01/01/2021,15.64,
518826,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,407,Southwest Queens,2012-2014,01/02/2012,8.27,
412546,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2016,12/31/2015,14.93,
336832,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Annual Average 2015,01/01/2015,19.26,
169378,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Summer 2010,06/01/2010,11.92,
211553,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2013-14,12/01/2013,24.6,
130531,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,501,Port Richmond,2013,01/01/2013,2.8,
167768,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2013,12/01/2012,17.96,
